CATEGORÍA DE DEPARTAMENTO,CATEGORÍA DE MUNICIPIO,REGIÓN,CÓDIGO DANE DEL DEPARTAMENTO,DEPARTAMENTO,CÓDIGO DANE DEL MUNICIPIO,MUNICIPIO,PRODUCTO O SERVICIO QUE ENTREGA EL PROGRAMA,META 2015 - 2018,AVANCE 2015 - 2018
2,6,Región Caribe,13,Bolívar,13006,Achí,ZONAS WIFI GRATIS PARA LA GENTE,,
2,ESP,Región Caribe,13,Bolívar,13001,Cartagena,ZONAS WIFI GRATIS PARA LA GENTE,4,
2,ESP,Región Caribe,13,Bolívar,13000,,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15897,Zetaquira,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15879,Viracachá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15861,Ventaquemada,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15842,Umbita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15839,Tutazá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,5,Región Centro Oriente,15,Boyacá,15837,Tuta,ZONAS WIFI GRATIS PARA LA GENTE,1,1
1,6,Región Centro Oriente,15,Boyacá,15835,Turmequé,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15832,Tununguá,ZONAS WIFI GRATIS PARA LA GENTE,1,1
1,6,Región Centro Oriente,15,Boyacá,15822,Tota,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15820,Tópaga,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15816,Togüí,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15814,Toca,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15810,Tipacoque,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15808,Tinjacá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15806,Tibasosa,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15804,Tibaná,ZONAS WIFI GRATIS PARA LA GENTE,1,
1,6,Región Centro Oriente,15,Boyacá,15798,Tenza,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15790,Tasco,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15778,Sutatenza,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15776,Sutamarchán,ZONAS WIFI GRATIS PARA LA GENTE,2,
1,6,Región Centro Oriente,15,Boyacá,15774,Susacón,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15764,Soracá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15763,Sotaquirá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15762,Sora,ZONAS WIFI GRATIS PARA LA GENTE,1,1
1,6,Región Centro Oriente,15,Boyacá,15761,Somondoco,ZONAS WIFI GRATIS PARA LA GENTE,,
1,2,Región Centro Oriente,15,Boyacá,15759,Sogamoso,ZONAS WIFI GRATIS PARA LA GENTE,4,4
1,6,Región Centro Oriente,15,Boyacá,15757,Socha,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15755,Socotá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15753,Soatá,ZONAS WIFI GRATIS PARA LA GENTE,1,1
1,6,Región Centro Oriente,15,Boyacá,15740,Siachoque,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15723,Sativasur,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15720,Sativanorte,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15696,Santa Sofía,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15693,Santa Rosa de Viterbo,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15690,Santa María,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15686,Santana,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15681,San Pablo de Borbur,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15676,San Miguel de Sema,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15673,San Mateo,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15667,San Luis de Gaceno,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15664,San José de Pare,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15660,San Eduardo,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15646,Samacá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15638,Sáchica,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15632,Saboyá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15621,Rondón,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15600,Ráquira,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15599,Ramiriquí,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15580,Quípama,ZONAS WIFI GRATIS PARA LA GENTE,,
1,3,Región Centro Oriente,15,Boyacá,15572,Puerto Boyacá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15550,Pisba,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15542,Pesca,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15537,Paz de Río,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15533,Paya,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15531,Pauna,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15522,Panqueba,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15518,Pajarito,ZONAS WIFI GRATIS PARA LA GENTE,,
1,5,Región Centro Oriente,15,Boyacá,15516,Paipa,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15514,Páez,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15511,Pachavita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15507,Otanche,ZONAS WIFI GRATIS PARA LA GENTE,1,1
1,6,Región Centro Oriente,15,Boyacá,15500,Oicatá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15494,Nuevo Colón,ZONAS WIFI GRATIS PARA LA GENTE,1,
1,5,Región Centro Oriente,15,Boyacá,15491,Nobsa,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15480,Muzo,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15476,Motavita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15469,Moniquirá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15466,Monguí,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15464,Mongua,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15455,Miraflores,ZONAS WIFI GRATIS PARA LA GENTE,2,
1,6,Región Centro Oriente,15,Boyacá,15442,Maripí,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15425,Macanal,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15407,Villa de Leyva,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15403,La Uvita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15401,La Victoria,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15380,La Capilla,ZONAS WIFI GRATIS PARA LA GENTE,1,1
1,6,Región Centro Oriente,15,Boyacá,15377,Labranzagrande,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15368,Jericó,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15367,Jenesano,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15362,Iza,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15332,Güicán,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15325,Guayatá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15322,Guateque,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15317,Guacamayas,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15299,Garagoa,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15296,Gameza,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15293,Gachantivá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15276,Floresta,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15272,Firavitoba,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15248,El Espino,ZONAS WIFI GRATIS PARA LA GENTE,2,
1,6,Región Centro Oriente,15,Boyacá,15244,El Cocuy,ZONAS WIFI GRATIS PARA LA GENTE,,
1,3,Región Centro Oriente,15,Boyacá,15238,Duitama,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15236,Chivor,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15232,Chíquiza,ZONAS WIFI GRATIS PARA LA GENTE,2,
1,6,Región Centro Oriente,15,Boyacá,15226,Cuítiva,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15224,Cucaita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15223,Cubará,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15218,Covarachía,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15215,Corrales,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15212,Coper,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15204,Cómbita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15189,Ciénega,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15187,Chivatá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15185,Chitaraque,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15183,Chita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15180,Chiscas,ZONAS WIFI GRATIS PARA LA GENTE,,
1,5,Región Centro Oriente,15,Boyacá,15176,Chiquinquirá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15172,Chinavita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15162,Cerinza,ZONAS WIFI GRATIS PARA LA GENTE,1,1
1,6,Región Centro Oriente,15,Boyacá,15135,Campohermoso,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15131,Caldas,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15114,Busbanzá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15109,Buenavista,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15106,Briceño,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15104,Boyacá,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15097,Boavita,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15092,Betéitiva,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15090,Berbeo,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15087,Belén,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15051,Arcabuco,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15047,Aquitania,ZONAS WIFI GRATIS PARA LA GENTE,,
1,6,Región Centro Oriente,15,Boyacá,15022,Almeida,ZONAS WIFI GRATIS PARA LA GENTE,,
1,1,Región Centro Oriente,15,Boyacá,15001,Tunja,ZONAS WIFI GRATIS PARA LA GENTE,4,
1,6,Región Centro Oriente,15,Boyacá,15000,,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17877,Viterbo,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17873,Villamaría,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17867,Victoria,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17777,Supía,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17665,San José,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17662,Samaná,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17653,Salamina,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17616,Risaralda,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17614,Riosucio,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17541,Pensilvania,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17524,Palestina,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17513,Pácora,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17495,Norcasia,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17486,Neira,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17446,Marulanda,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17444,Marquetalia,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17442,Marmato,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17433,Manzanares,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17388,La Merced,ZONAS WIFI GRATIS PARA LA GENTE,,
2,5,Region Eje Cafetero - Antioquia,17,Caldas,17380,La Dorada,ZONAS WIFI GRATIS PARA LA GENTE,4,1
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17272,Filadelfia,ZONAS WIFI GRATIS PARA LA GENTE,,
2,5,Region Eje Cafetero - Antioquia,17,Caldas,17174,Chinchiná,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17088,Belalcázar,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17050,Aranzazu,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17042,Anserma,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17013,Aguadas,ZONAS WIFI GRATIS PARA LA GENTE,,
2,1,Region Eje Cafetero - Antioquia,17,Caldas,17001,Manizales,ZONAS WIFI GRATIS PARA LA GENTE,4,1
2,6,Region Eje Cafetero - Antioquia,17,Caldas,17000,,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18860,Valparaíso,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18785,Solita,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18756,Solano,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18753,San Vicente del Caguán,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18610,San José del Fragua,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18592,Puerto Rico,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18479,Morelia,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18460,Milán,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18410,La Montañita,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18256,El Paujil,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18247,El Doncello,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18205,Curillo,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18150,Cartagena del Chairá,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18094,Belén de Los Andaquies,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18029,Albania,ZONAS WIFI GRATIS PARA LA GENTE,,
4,3,Región Centro Sur,18,Caquetá,18001,Florencia,ZONAS WIFI GRATIS PARA LA GENTE,,
4,6,Región Centro Sur,18,Caquetá,18000,,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85440,Villanueva,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85430,Trinidad,ZONAS WIFI GRATIS PARA LA GENTE,,
3,5,Región Llano,85,Casanare,85410,Tauramena,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85400,Támara,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85325,San Luis de Palenque,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85315,Sácama,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85300,Sabanalarga,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85279,Recetor,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85263,Pore,ZONAS WIFI GRATIS PARA LA GENTE,,
3,5,Región Llano,85,Casanare,85250,Paz de Ariporo,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85230,Orocué,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85225,Nunchía,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85162,Monterrey,ZONAS WIFI GRATIS PARA LA GENTE,,
3,5,Región Llano,85,Casanare,85139,Maní,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85136,La Salina,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85125,Hato Corozal,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Llano,85,Casanare,85015,Chameza,ZONAS WIFI GRATIS PARA LA GENTE,,
3,5,Región Llano,85,Casanare,85010,Aguazul,ZONAS WIFI GRATIS PARA LA GENTE,4,4
3,1,Región Llano,85,Casanare,85001,Yopal,ZONAS WIFI GRATIS PARA LA GENTE,4,4
3,6,Región Llano,85,Casanare,85000,,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19845,Villa Rica,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,6,Región Pacífico,19,Cauca,19824,Totoró,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19821,Toribio,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19809,Timbiquí,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19807,Timbío,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,6,Región Pacífico,19,Cauca,19785,Sucre,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19780,Suárez,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19760,Sotara,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19743,Silvia,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19701,Santa Rosa,ZONAS WIFI GRATIS PARA LA GENTE,1,
3,5,Región Pacífico,19,Cauca,19698,Santander de Quilichao,ZONAS WIFI GRATIS PARA LA GENTE,4,4
3,6,Región Pacífico,19,Cauca,19693,San Sebastián,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19622,Rosas,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19585,Puracé,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19573,Puerto Tejada,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19548,Piendamó,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19533,Piamonte,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19532,Patía,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19517,Paez,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19513,Padilla,ZONAS WIFI GRATIS PARA LA GENTE,1,
3,6,Región Pacífico,19,Cauca,19473,Morales,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,5,Región Pacífico,19,Cauca,19455,Miranda,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,6,Región Pacífico,19,Cauca,19450,Mercaderes,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19418,López,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19397,La Vega,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19392,La Sierra,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19364,Jambaló,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19355,Inzá,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19318,Guapi,ZONAS WIFI GRATIS PARA LA GENTE,,
3,5,Región Pacífico,19,Cauca,19300,Guachené,ZONAS WIFI GRATIS PARA LA GENTE,1,
3,6,Región Pacífico,19,Cauca,19290,Florencia,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19256,El Tambo,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,6,Región Pacífico,19,Cauca,19212,Corinto,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,6,Región Pacífico,19,Cauca,19142,Caloto,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,6,Región Pacífico,19,Cauca,19137,Caldono,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19130,Cajibío,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19110,Buenos Aires,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19100,Bolívar,ZONAS WIFI GRATIS PARA LA GENTE,1,1
3,6,Región Pacífico,19,Cauca,19075,Balboa,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19050,Argelia,ZONAS WIFI GRATIS PARA LA GENTE,,
3,6,Región Pacífico,19,Cauca,19022,Almaguer,ZONAS WIFI GRATIS PARA LA GENTE,,
3,2,Región Pacífico,19,Cauca,19001,Popayán,ZONAS WIFI GRATIS PARA LA GENTE,4,4
3,6,Región Pacífico,19,Cauca,19000,,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Región Caribe,20,Cesar,20787,Tamalameque,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Región Caribe,20,Cesar,20770,San Martín,ZONAS WIFI GRATIS PARA LA GENTE,,
2,4,Región Caribe,20,Cesar,20750,San Diego,ZONAS WIFI GRATIS PARA LA GENTE,1,1
2,6,Región Caribe,20,Cesar,20710,San Alberto,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Región Caribe,20,Cesar,20621,La Paz,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Región Caribe,20,Cesar,20614,Río de Oro,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Región Caribe,20,Cesar,20570,Pueblo Bello,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Región Caribe,20,Cesar,20550,Pelaya,ZONAS WIFI GRATIS PARA LA GENTE,,
2,6,Región Caribe,20,Cesar,20517,Pailitas,ZONAS WIFI GRATIS PARA LA GENTE,,
